sigma_u,sigma_v,sigma_r,R_0,X_vv,X_vr,X_rr,X_vvvv,Y_v,Y_r,Y_vvv,Y_vvr,Y_vrr,Y_rrr,N_v,N_r,N_vvv,N_vvr,N_vrr,N_rrr
0.020974373674402354,0.01113526530351633,0.007607177782976962,0.00014158220204289575,0.03722357117702915,-0.20660421703290532,0.031524758451407994,-1.378750657975478,-0.22960114225168354,0.19951614665454961,1.536383655113565,0.8956112109818384,-1.4752686551651137,0.00453384345250199,-8.374628598253886e-5,-0.09999297012859917,-0.49601067577609287,-0.5036777970915015,0.2943008554028825,-0.041163554898152765
0.020945403104002214,0.011000615347277462,0.007721452322154991,0.00013746670073935154,0.017039679561218796,-0.21894517382169684,0.030786520548968924,-1.2738393496327607,-0.25030167431824035,0.19501643143203604,1.6557154161756014,0.8823402540670813,-1.4134627848732422,0.03610696608460062,-0.0006913861991893477,-0.09999620165083246,-0.4686765755884622,-0.5479604551900085,0.22265477620098223,-0.05568355064538619
0.020796208231290424,0.010653711151392816,0.007430726197207179,5.9020645043421625e-5,0.02380629515280322,-0.2153981896614318,0.031627161074995455,-1.3537825412673392,-0.24081419079087785,0.19789306067850906,1.5237188403509547,0.8271590585369402,-1.4535948309187998,0.03500987827311988,-0.00019426057882981906,-0.09999740094286741,-0.45637591680504896,-0.4910924221803633,0.27387031622496144,-0.0563411862000548
0.019942930535768656,0.01277513373944438,0.006999740017952516,0.0002091260181765999,0.017421234605505237,-0.22109094329370782,0.03073779031455072,-1.3394011928960754,-0.23365507929903184,0.19819726561878584,1.585155906019926,0.9436744823585546,-1.450591878419196,0.014076268610185044,-0.00454328593548875,-0.09990726006602206,-0.4558750615901542,-0.4928714831411899,0.2924967841795885,-0.05555561137206896
0.020084271956681443,0.012329034769378086,0.00739256468798672,1.3419916309856152e-5,0.05685160694278635,-0.20041708360307411,0.024252460572592074,-1.3651219589387833,-0.23260016866598104,0.19954158484516318,1.6661647277265468,0.897840918279373,-1.4737002048390124,0.033361624877238844,-0.005326615118922573,-0.09976217307824031,-0.46684025733816764,-0.4788199144669544,0.2924534011254048,-0.05873989425649341
0.01975752646536512,0.011258518191489738,0.007116348205570005,0.0002885737602078501,0.01753648969140595,-0.2220026915581493,0.03176926381712293,-1.369495321346892,-0.23316092334301602,0.19960085648822037,1.5187922350090002,0.8288231793396821,-1.4362173115594612,0.03305991179453055,-0.00040302577694012465,-0.09754241884482642,-0.49115749888617954,-0.5162101413998166,0.28106823745731363,-0.047855146095322286
0.01846534793243262,0.012680240646497353,0.007638778696698979,4.8552728911376616e-5,0.017239014512349382,-0.2217768192136878,0.030718146774308466,-1.3246722008001206,-0.23812294264451578,0.19678214908123207,1.4961341779777637,0.7483776734037244,-1.4740460851877828,0.03291863113416771,-0.00012237987747193424,-0.0988998353862402,-0.48631205662606536,-0.508703718447779,0.26800721820760903,-0.05178429116665565
0.018886644132555426,0.012915384334964869,0.007022486913426475,0.0001494704713116794,0.045051493066222636,-0.20758210250085848,0.029397765705855505,-1.3931322984752756,-0.23065921698032593,0.19951848663545993,1.673145582314775,0.9610330250954253,-1.4823288632068072,0.03650605730965775,-0.005935909929724453,-0.09945287545379171,-0.4799448836686483,-0.5333112140497772,0.29448307481871566,-0.0562044690820195
0.021086005888805603,0.012105875697665164,0.0067637604791692,4.522911320518786e-5,0.012727971488329493,-0.22117209483901348,0.03002836169342553,-1.3011099867522613,-0.24137532261348138,0.1984955238659665,1.7223706188889647,0.9315613081724736,-1.4723788409341207,0.016355506263844383,-0.0008851793177856171,-0.09917929493975484,-0.46850638668235367,-0.47532515578353496,0.27977991588813284,-0.058917349919503634
0.019289102242085982,0.012256243278283126,0.0076225327191017786,0.0001496907714900103,0.043369505436085115,-0.206950603476029,0.03013832211633094,-1.3957257649029173,-0.23242577473510007,0.19885519929118048,1.5516171425955427,0.8453602697621299,-1.4741875550746864,0.032680425194079904,-0.003848108595498001,-0.09899150220292943,-0.4916552586825839,-0.5264918928851082,0.28572282983153546,-0.0534628134953321
0.020272189490905736,0.012090384019230146,0.007606557129450456,3.003517613112645e-5,0.020122991109642774,-0.2208052439310151,0.030580669670609614,-1.3907612250392327,-0.24248458479315915,0.19977391753978416,1.7616922242466444,0.9786117458933608,-1.4238391691662446,0.0331048171507862,-0.002506399338161408,-0.099814634474115,-0.4982860028997921,-0.5154964430016049,0.27887387346742804,-0.054581666894204114
0.02074260180816477,0.012095743753224258,0.007592218067346752,0.0002156637717550746,0.022975158273858293,-0.2216804199563709,0.031406680491077046,-1.396511827640934,-0.23657200105477194,0.19884249274745916,1.6685286606448022,0.9299781264260867,-1.4231765710124578,0.03614454322297975,-0.0014349059450305957,-0.09937630693345938,-0.4814803183334582,-0.5068861324326431,0.2598045389957238,-0.05831337206494151
0.02108615802501331,0.01233600778375109,0.007208734653155028,0.00010359240468025096,0.020425327574031066,-0.22259991745862198,0.030410944338333232,-1.3948251237128193,-0.2326888438437576,0.19738308816238628,1.6686771005384688,0.972257575746653,-1.4209245793968557,0.03855343455998628,-0.0014936870595542995,-0.09700930843263712,-0.4735045317424333,-0.49267533966554167,0.28982282800507125,-0.0544029771072989
0.02117828299477191,0.012379883941267138,0.007160826842300247,9.645074517244942e-5,0.027872557195254943,-0.22276008026888938,0.027204876517004123,-1.3965648720464288,-0.23167534208802787,0.19617792150605093,1.6320418146603473,0.9766604437090409,-1.4264222303798426,0.03775157912590105,-0.003586304601969209,-0.09927357712907686,-0.47022639330405386,-0.5099955357129411,0.2772912159617546,-0.05474773488186847
0.017958499072115143,0.012605137253044551,0.007631682011372032,0.00020499659020298128,0.024486949833193383,-0.222961492978192,0.03007622564337338,-1.3969719373690073,-0.23297281753779214,0.19891980086034092,1.4440118883458233,0.6851637018335075,-1.4795304041293917,0.0388782493274516,-0.0023488141709757104,-0.09736867987505622,-0.4200934265891226,-0.43147144283373373,0.29430980068731577,-0.05704096390919958
0.02023279066417299,0.011948198041953819,0.007630915153440599,1.7443601776136326e-5,0.020570210723860727,-0.22133168011702264,0.030174164391966823,-1.3897218384210952,-0.23687115639999046,0.19844810520667175,1.6929616970506354,0.9337568277416928,-1.4783432900768778,0.01233430858369089,-0.0018414371284133924,-0.09987149756203319,-0.4998775592596526,-0.5266612816903453,0.2674602706347355,-0.05187718924599007
0.019410252621859827,0.01115423672734543,0.007534482634262492,6.728886668725287e-5,0.024652070769165035,-0.22128882781101597,0.028229156155394522,-1.3631961132358827,-0.2383530582296869,0.198449787209278,1.6501560701398503,0.8828037446458552,-1.460385430941953,0.03757220935128522,-0.000515410297864588,-0.09987599777393988,-0.4669530632575147,-0.4753181088410685,0.2783453643212677,-0.05818326043558646
0.02061738940052856,0.013261339652392908,0.006709903790679948,0.00013182272111251188,0.025433947686818614,-0.2172094604164613,0.031129663286393744,-1.3918238328648105,-0.23614541568224218,0.19823432360151996,1.5823232522130448,0.8928368432179363,-1.4672300206757365,0.005430791441077193,-0.0017429392604254579,-0.09971170176923642,-0.4942801570237123,-0.48997862135140813,0.292151459161246,-0.053398300154407455
0.021059220968304593,0.013133870052221983,0.006739090817221213,0.00016917318771891667,0.0285043275151855,-0.21325157624039245,0.031685174365739546,-1.3591540265180293,-0.2407048145984031,0.19671314375115737,1.7246052967280026,0.9312600062134857,-1.4674458006334907,0.02924180250691641,-0.004462244971687707,-0.09967055731630223,-0.49664445527368595,-0.5155080459519636,0.2915269913036264,-0.05142510684103219
0.01977166282018582,0.012081742464164638,0.007759929337812961,2.903489347622208e-5,0.022749240537194237,-0.21874873185826424,0.031096666322964844,-1.3777901595414208,-0.23346290862765673,0.1995611712062558,1.406890169669058,0.7602784471741488,-1.44042835339151,0.03775014854184908,-0.0003842688026891028,-0.0986920878255548,-0.4017530400324038,-0.42982345591869164,0.28885386811164965,-0.05709146744714338
0.020604656241742816,0.012277773928134852,0.007765710632100473,8.595502936979621e-6,0.023697903271253817,-0.220571875917514,0.029192047445550665,-1.3634019346349595,-0.23392800057250884,0.19936638997716574,1.405995790458257,0.677073225615624,-1.4765035779316178,0.03797813942215286,-0.0007591508836522209,-0.09982051677364844,-0.43928605890169514,-0.48179558793859534,0.2475932332160135,-0.059462015254794776
0.01935671711359713,0.013020119478623431,0.006966459252170594,0.00021112210288459608,0.05216916975927843,-0.19570554636894408,0.028688471523803022,-1.3118188102927701,-0.23435323196435126,0.19680206013375592,1.738345586141147,0.9525822852119235,-1.4877573667065318,0.015012913039278486,-0.0034596970176329622,-0.0999332676583859,-0.48000354109310944,-0.46937021883373176,0.2879269149201987,-0.058344664661284885
0.020154163485125692,0.011677495936900343,0.007424756480897094,9.870403983243215e-5,0.026281360283078647,-0.21955507033110291,0.029365975221982768,-1.3795491958722146,-0.22370243051637245,0.19739032307444734,1.4653174340647954,0.7889326577574782,-1.492564574125028,0.034104882698526545,-0.005747760950007563,-0.09973570139547361,-0.4923459933524773,-0.5719929581198646,0.24173373330885,-0.055483470701548715
